frame_idx,timestamp_s,pose_label,category,karate_terms,n_persons,focal_length_px,head_x,head_y,head_z,spine_x,spine_y,spine_z,hip_l_x,hip_l_y,hip_l_z,hip_r_x,hip_r_y,hip_r_z,lfoot_x,lfoot_y,lfoot_z,rfoot_x,rfoot_y,rfoot_z
5724,238.5,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1105.5,-0.0615,-1.586,-0.1244,0.0812,-1.6042,-0.0702,0.1007,-0.5053,-0.1152,-0.1642,-0.51,0.0569,0.2253,-0.0799,-0.0905,-0.3071,-0.0823,0.0178
5730,238.75,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1098.8,-0.058,-1.5837,-0.1288,0.0833,-1.6023,-0.071,0.1014,-0.505,-0.1163,-0.1637,-0.509,0.0574,0.2279,-0.0795,-0.0942,-0.3041,-0.0804,0.0185
5736,239.0,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1111.0,-0.0469,-1.5838,-0.1208,0.0932,-1.6012,-0.0584,0.1039,-0.5071,-0.1135,-0.1592,-0.5096,0.0588,0.2295,-0.0848,-0.0928,-0.2981,-0.0847,0.0151
5742,239.25,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1110.3,-0.0421,-1.5881,-0.1141,0.0988,-1.6019,-0.0529,0.1038,-0.5081,-0.1139,-0.1589,-0.5105,0.0597,0.2304,-0.0864,-0.0956,-0.297,-0.0863,0.0162
5748,239.5,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1111.0,-0.0463,-1.5903,-0.1062,0.097,-1.6053,-0.0502,0.1047,-0.5096,-0.1115,-0.1554,-0.5114,0.0654,0.2311,-0.0895,-0.0906,-0.2973,-0.0879,0.0233
5754,239.75,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1109.5,-0.0443,-1.5908,-0.114,0.0967,-1.6046,-0.0522,0.1036,-0.5077,-0.1175,-0.1594,-0.5095,0.0598,0.2283,-0.0846,-0.1006,-0.3009,-0.0835,0.0165
5760,240.0,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1078.8,-0.0472,-1.5943,-0.1161,0.0953,-1.6068,-0.0577,0.1045,-0.5054,-0.109,-0.1573,-0.5082,0.0639,0.2303,-0.0813,-0.0861,-0.3001,-0.0808,0.0213
5766,240.25,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1089.3,-0.0451,-1.5937,-0.1142,0.0971,-1.6063,-0.0551,0.1031,-0.5058,-0.1136,-0.159,-0.5082,0.062,0.2298,-0.0818,-0.0925,-0.2994,-0.0803,0.0204
5772,240.5,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1091.3,-0.0504,-1.5892,-0.1153,0.0915,-1.6055,-0.0568,0.1031,-0.5069,-0.1133,-0.1583,-0.509,0.062,0.2286,-0.0835,-0.0945,-0.3006,-0.0827,0.0183
5778,240.75,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1084.4,-0.0611,-1.5878,-0.1184,0.0815,-1.6071,-0.0623,0.1014,-0.5067,-0.1193,-0.1611,-0.5087,0.0577,0.2275,-0.0831,-0.103,-0.3017,-0.0818,0.0135
5784,241.0,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1103.4,-0.0309,-1.5781,-0.1483,0.0848,-1.6064,-0.05,0.0983,-0.5072,-0.1308,-0.1598,-0.5076,0.0499,0.2268,-0.0832,-0.1202,-0.2985,-0.081,0.0012
5790,241.25,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1103.7,0.0175,-1.5631,-0.1852,0.0875,-1.6014,-0.0525,0.0829,-0.5197,-0.1925,-0.1828,-0.5148,0.005,0.2166,-0.0996,-0.1821,-0.2912,-0.0887,-0.0521
5796,241.5,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1091.7,0.0042,-1.5449,-0.2544,0.0607,-1.6006,-0.1235,0.1895,-0.6592,-0.3525,-0.272,-0.568,-0.1251,0.2973,-0.2444,-0.3016,-0.298,-0.1844,-0.0998
5802,241.75,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1069.1,0.012,-1.5613,-0.2111,0.0662,-1.6019,-0.076,0.282,-0.6853,-0.3052,-0.3155,-0.5891,-0.0758,0.4547,-0.2919,-0.2934,-0.3604,-0.2689,0.0957
5808,242.0,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1065.8,0.0293,-1.5599,-0.2259,0.0855,-1.5987,-0.0916,0.2991,-0.6996,-0.3192,-0.3441,-0.598,-0.0542,0.4601,-0.2996,-0.2994,-0.3612,-0.2684,0.1139
5814,242.25,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1092.4,0.0392,-1.5616,-0.2234,0.0889,-1.5993,-0.0857,0.3047,-0.704,-0.3131,-0.3428,-0.602,-0.0615,0.4591,-0.3033,-0.294,-0.3591,-0.2823,0.1078
5820,242.5,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1072.1,0.0508,-1.5622,-0.2384,0.1004,-1.6029,-0.1004,0.3004,-0.7066,-0.3194,-0.3357,-0.5978,-0.0797,0.4282,-0.2942,-0.2899,-0.3865,-0.2747,0.085
5826,242.75,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1085.9,0.0697,-1.555,-0.2757,0.0953,-1.5959,-0.1289,0.2732,-0.6511,-0.2728,-0.3139,-0.5896,-0.12,0.2425,-0.2216,-0.1745,-0.5456,-0.2432,0.0355
5832,243.0,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1072.6,0.1293,-1.5816,-0.201,0.1099,-1.6247,-0.0538,0.2147,-0.6253,-0.2285,-0.0296,-0.5845,-0.2959,0.0956,-0.2239,-0.1092,-0.1493,-0.2242,-0.1936
5838,243.25,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1047.5,0.1366,-1.5679,-0.1856,0.1001,-1.6184,-0.0464,0.1958,-0.5392,-0.0241,0.0993,-0.5472,-0.2095,0.0263,-0.1557,0.0662,0.1548,-0.1403,-0.222
5844,243.5,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1055.7,0.1295,-1.5698,-0.1707,0.0932,-1.6266,-0.0318,0.1372,-0.5106,0.0161,0.0288,-0.5038,-0.1116,-0.0062,-0.1109,0.0963,0.1378,-0.0802,-0.1299
5850,243.75,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1040.9,0.1101,-1.569,-0.1813,0.0749,-1.6243,-0.0424,0.1108,-0.5028,0.0243,-0.0158,-0.4975,-0.0664,-0.0283,-0.0974,0.112,0.1006,-0.0685,-0.0898
5856,244.0,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1070.0,0.0899,-1.5752,-0.1589,0.0608,-1.6288,-0.0173,0.1116,-0.504,0.0295,-0.0201,-0.4992,-0.0584,-0.022,-0.102,0.1254,0.1023,-0.0706,-0.0832
5862,244.25,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1091.7,0.0827,-1.5784,-0.1394,0.0485,-1.6277,0.0023,0.1119,-0.5065,0.0215,-0.0136,-0.5018,-0.073,-0.0146,-0.1042,0.1152,0.1062,-0.0756,-0.1059
5868,244.5,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1088.5,0.0725,-1.5758,-0.1763,0.0757,-1.6264,-0.0311,0.1243,-0.5153,0.0006,0.0436,-0.5314,-0.177,0.0105,-0.1182,0.1132,0.1226,-0.1179,-0.2162
5874,244.75,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1094.3,-0.0338,-1.5488,-0.2542,0.0783,-1.6083,-0.1681,0.2266,-0.583,-0.2039,-0.0857,-0.5582,-0.2691,0.0144,-0.2099,-0.0832,-0.2531,-0.2156,-0.0899
5880,245.0,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1066.6,-0.1448,-1.5451,-0.1313,-0.0075,-1.5964,-0.1773,0.1658,-0.6227,-0.3027,-0.3288,-0.6382,0.1205,0.0672,-0.226,-0.1696,-0.6295,-0.3277,0.2702
5886,245.25,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1045.9,-0.1596,-1.5931,-0.0115,-0.0436,-1.625,-0.106,-0.0129,-0.5676,-0.3159,-0.2768,-0.6314,0.2549,0.3212,-0.2696,-0.3286,-0.4984,-0.2558,0.4533
5892,245.5,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1055.1,-0.1447,-1.595,0.0176,-0.036,-1.6314,-0.0841,0.0184,-0.5902,-0.3386,-0.2783,-0.6289,0.2482,0.3275,-0.272,-0.339,-0.4869,-0.2589,0.4516
5898,245.75,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1052.4,-0.1399,-1.5945,0.0172,-0.0303,-1.629,-0.0841,0.0339,-0.5851,-0.3317,-0.2696,-0.609,0.2317,0.337,-0.2625,-0.3352,-0.4843,-0.2495,0.4347
5904,246.0,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1080.7,-0.1478,-1.5876,0.0074,-0.0398,-1.6199,-0.0952,0.0591,-0.575,-0.332,-0.2803,-0.6208,0.2485,0.3869,-0.2651,-0.3955,-0.4318,-0.2331,0.4444
5910,246.25,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1080.7,-0.1663,-1.5873,0.0916,-0.0991,-1.6171,-0.041,-0.0624,-0.5269,-0.2069,-0.2078,-0.5984,0.22,0.2745,-0.2972,-0.3542,-0.3031,-0.1767,0.2923
5916,246.5,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1079.4,-0.1613,-1.5927,0.0777,-0.1119,-1.6098,-0.0649,-0.1945,-0.5557,0.0815,-0.0799,-0.5661,0.2275,-0.0018,-0.2038,-0.0287,-0.1829,-0.1491,0.3045
5922,246.75,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1092.3,-0.1311,-1.6019,0.0654,-0.0922,-1.6157,-0.0815,-0.1604,-0.5185,0.0673,-0.0129,-0.5224,0.1828,-0.0237,-0.1112,-0.0081,-0.1057,-0.0893,0.2752
5928,247.0,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1103.6,-0.1318,-1.5979,0.067,-0.0925,-1.6085,-0.0791,-0.1229,-0.5095,0.041,0.008,-0.5147,0.1376,-0.0013,-0.1004,-0.01,-0.0884,-0.088,0.232
5934,247.25,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1120.3,-0.1126,-1.6035,0.0577,-0.0761,-1.6128,-0.0897,-0.1149,-0.5094,0.0399,0.0231,-0.5153,0.1227,0.002,-0.0975,-0.0006,-0.0911,-0.0882,0.2346
5940,247.5,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1090.6,-0.1246,-1.5949,0.0334,-0.0445,-1.6121,-0.0951,-0.1321,-0.5113,0.0445,0.0186,-0.5133,0.136,0.0086,-0.1093,-0.0231,-0.0795,-0.0935,0.2457
5946,247.75,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1100.1,-0.1622,-1.5872,-0.0031,-0.0313,-1.6088,-0.0788,-0.2427,-0.5636,0.054,-0.0274,-0.5382,0.2032,-0.0353,-0.2057,-0.0205,-0.1235,-0.1303,0.2657
5952,248.0,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1100.5,-0.1638,-1.5802,0.012,-0.0302,-1.6034,-0.0552,-0.3168,-0.6259,-0.1295,-0.082,-0.596,0.2948,-0.3613,-0.2493,-0.2936,-0.0731,-0.2153,0.3457
5958,248.25,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1094.9,-0.1751,-1.5728,-0.0632,-0.0269,-1.5988,-0.0835,-0.2741,-0.6597,-0.2479,-0.0595,-0.5872,0.3019,-0.303,-0.263,-0.3753,0.0568,-0.2349,0.4285
5964,248.5,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1073.8,-0.1485,-1.5587,-0.1407,-0.0011,-1.5946,-0.1355,-0.2704,-0.6576,-0.2631,-0.0194,-0.5689,0.2927,-0.2894,-0.244,-0.3646,0.1072,-0.2295,0.4096
5970,248.75,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1087.6,-0.133,-1.5617,-0.1399,0.0145,-1.596,-0.1394,-0.2707,-0.6609,-0.2703,-0.0164,-0.5621,0.2865,-0.2879,-0.2476,-0.3816,0.1184,-0.2308,0.4064
5976,249.0,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1091.1,-0.1653,-1.557,-0.1609,-0.0183,-1.5939,-0.1577,-0.2807,-0.6725,-0.2658,0.0539,-0.563,0.2762,-0.2128,-0.2421,-0.2965,0.1867,-0.2373,0.4519
5982,249.25,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1078.6,-0.1929,-1.5573,-0.1577,-0.0453,-1.596,-0.1509,-0.2242,-0.578,-0.1616,-0.1584,-0.5547,0.2075,0.01,-0.2412,-0.0323,0.1188,-0.2318,0.3698
5988,249.5,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1104.1,-0.1427,-1.5517,-0.2067,0.0029,-1.5912,-0.1967,0.1172,-0.5521,-0.2692,-0.3354,-0.6512,-0.1534,0.22,-0.2663,0.0619,-0.6168,-0.2648,-0.3347
5994,249.75,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1042.0,-0.0954,-1.5553,-0.2011,0.0484,-1.5963,-0.1716,0.2526,-0.5466,-0.0615,-0.3615,-0.6699,-0.1221,0.4861,-0.3074,0.2291,-0.506,-0.2296,-0.2234
6000,250.0,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1015.3,-0.0962,-1.5564,-0.2031,0.0501,-1.5921,-0.1807,0.2652,-0.5518,-0.0722,-0.3643,-0.6647,-0.1092,0.518,-0.299,0.1938,-0.5032,-0.2241,-0.1944
6006,250.25,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1012.3,-0.107,-1.5473,-0.2283,0.0385,-1.5877,-0.2065,0.2603,-0.5488,-0.0312,-0.3393,-0.6417,-0.1174,0.5169,-0.2787,0.2071,-0.4965,-0.2142,-0.2005
6012,250.5,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1005.5,-0.0749,-1.4814,-0.3867,0.0322,-1.5439,-0.2992,0.2916,-0.5665,-0.0858,-0.2663,-0.6205,-0.1929,0.5394,-0.3149,0.1549,-0.3046,-0.2199,-0.1896
6018,250.75,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1023.5,0.2419,-1.5619,-0.0999,0.0959,-1.5958,-0.1054,0.3231,-0.6265,0.1317,0.1406,-0.5145,-0.1591,0.103,-0.3149,0.3279,0.101,-0.1682,-0.0286
6024,251.0,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1054.6,-0.0951,-1.5733,0.0747,-0.0399,-1.5864,-0.0657,-0.3361,-0.6151,0.1239,0.2686,-0.6715,0.2817,-0.469,-0.3739,-0.1946,0.265,-0.2744,0.3127
6030,251.25,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1006.6,-0.158,-1.5782,-0.0132,-0.0524,-1.5914,-0.1217,-0.3715,-0.6351,0.0745,0.157,-0.6354,0.3531,-0.353,-0.2417,-0.091,0.3339,-0.3087,0.4526
6036,251.5,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1026.0,-0.1794,-1.5737,-0.0535,-0.0691,-1.5864,-0.1579,-0.3781,-0.6432,0.0871,0.1852,-0.6488,0.3521,-0.3572,-0.2421,-0.0668,0.3661,-0.3206,0.4387
6042,251.75,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1014.2,-0.2327,-1.5431,-0.1192,-0.1035,-1.5561,-0.1978,-0.379,-0.6502,-0.088,0.1984,-0.629,0.3159,-0.2458,-0.2289,-0.0893,0.4573,-0.2871,0.4672
6048,252.0,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,997.6,-0.2334,-1.5397,-0.132,-0.095,-1.5655,-0.1903,-0.237,-0.5513,-0.0319,-0.2398,-0.5988,0.1955,0.0498,-0.216,0.0495,0.0007,-0.2176,0.196
6054,252.25,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1054.7,-0.1504,-1.5477,-0.2199,-0.0071,-1.5838,-0.2563,0.1599,-0.5678,-0.2686,-0.3371,-0.6104,-0.0507,0.3318,-0.2614,-0.0094,-0.6097,-0.2012,-0.1104
6060,252.5,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1030.2,-0.1934,-1.5424,-0.1711,-0.0517,-1.5809,-0.212,0.246,-0.5533,-0.134,-0.3693,-0.6567,0.0565,0.6382,-0.3214,-0.1089,-0.5104,-0.2148,0.0973
6066,252.75,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1055.1,-0.16,-1.5576,-0.1568,-0.0163,-1.5861,-0.1962,0.2556,-0.5578,-0.1298,-0.3733,-0.6634,0.0952,0.6464,-0.3253,-0.0975,-0.5041,-0.2343,0.1538
6072,253.0,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1050.5,-0.1632,-1.5636,-0.1448,-0.0196,-1.5915,-0.1853,0.2533,-0.5601,-0.1359,-0.372,-0.6625,0.0935,0.6438,-0.3263,-0.1068,-0.5085,-0.2331,0.1468
6078,253.25,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1008.0,-0.1468,-1.5683,-0.1445,-0.002,-1.5922,-0.1825,0.2523,-0.5587,-0.1381,-0.3757,-0.6651,0.0955,0.6429,-0.3243,-0.1102,-0.5186,-0.2336,0.1466
6084,253.5,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1038.5,-0.1388,-1.5697,-0.1476,0.0072,-1.5915,-0.1818,0.2558,-0.5585,-0.1358,-0.3777,-0.664,0.088,0.6466,-0.3246,-0.1054,-0.5135,-0.2347,0.1412
6090,253.75,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1049.7,-0.1474,-1.5678,-0.1393,-0.0024,-1.5936,-0.1735,0.2607,-0.5603,-0.1386,-0.3718,-0.6487,0.0772,0.6432,-0.3171,-0.1034,-0.5122,-0.2329,0.1448
6096,254.0,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1020.4,-0.1653,-1.5405,-0.2488,-0.0321,-1.5908,-0.1966,0.2667,-0.5565,-0.1364,-0.3089,-0.5765,-0.0021,0.6383,-0.3161,-0.0817,-0.3976,-0.179,0.0657
6102,254.25,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1000.8,0.0095,-1.4954,-0.3886,0.0278,-1.5613,-0.251,0.2774,-0.5854,-0.1768,-0.1811,-0.5224,-0.1252,0.5212,-0.268,-0.0338,-0.1653,-0.1557,-0.0555
6108,254.5,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1022.1,0.1373,-1.5538,-0.2935,0.0689,-1.6092,-0.1675,0.2813,-0.5649,-0.0439,0.0379,-0.5327,-0.2268,0.0548,-0.3085,0.2278,0.047,-0.1826,-0.1204
6114,254.75,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,988.2,0.1596,-1.5736,-0.1926,0.0447,-1.6253,-0.1044,0.2468,-0.5454,0.0733,0.1791,-0.5325,-0.1474,-0.0135,-0.2099,0.2095,0.1696,-0.1705,-0.0247
6120,255.0,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,996.3,0.1483,-1.5828,-0.1278,0.0199,-1.6267,-0.0603,0.2054,-0.5509,0.1471,0.1938,-0.5239,-0.0384,0.0061,-0.1689,0.2057,0.1977,-0.1404,0.0536
6126,255.25,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,966.4,0.1446,-1.5879,-0.121,0.0141,-1.6272,-0.0557,0.1591,-0.5385,0.1711,0.1668,-0.513,-0.0085,0.0055,-0.1386,0.2349,0.2083,-0.1212,0.0882
6132,255.5,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,952.7,0.1414,-1.5885,-0.1226,0.0142,-1.6273,-0.05,0.1097,-0.5126,0.145,0.1248,-0.4937,-0.024,-0.0043,-0.0936,0.1957,0.2102,-0.0806,0.0647
6138,255.75,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,942.2,0.1217,-1.5901,-0.1312,-0.0073,-1.6235,-0.0583,0.0476,-0.5031,0.1422,0.0797,-0.4835,-0.0169,-0.0355,-0.073,0.1867,0.186,-0.0595,0.0723
6144,256.0,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,952.7,0.0977,-1.6041,-0.1087,-0.0359,-1.6248,-0.04,0.0443,-0.4985,0.1295,0.0636,-0.4801,-0.0274,-0.0445,-0.0656,0.1615,0.1616,-0.0522,0.0514
6150,256.25,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,941.0,0.0894,-1.6092,-0.0973,-0.0462,-1.6216,-0.0309,0.0361,-0.4978,0.1284,0.0585,-0.4804,-0.0243,-0.0535,-0.0643,0.1553,0.1502,-0.0525,0.0563
6156,256.5,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,959.4,0.1012,-1.6109,-0.0945,-0.0364,-1.6207,-0.0316,0.0322,-0.4975,0.1282,0.0493,-0.48,-0.0254,-0.055,-0.0642,0.1519,0.1459,-0.0515,0.0553
6162,256.75,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,937.2,0.0733,-1.6007,-0.0643,-0.0692,-1.6233,-0.0165,0.0328,-0.5208,0.1612,0.2454,-0.5482,-0.0447,-0.0952,-0.1096,0.12,0.1001,-0.1223,-0.0514
6168,257.0,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,926.5,-0.012,-1.4885,0.0289,-0.1459,-1.5508,0.0601,-0.0398,-0.5117,0.2387,0.371,-1.1884,0.0684,-0.1061,-0.1175,0.0051,0.7269,-0.9029,0.0254
6174,257.25,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,986.2,-0.0066,-1.5057,0.0258,-0.1452,-1.5598,0.0492,-0.1272,-0.5193,0.2345,0.2518,-1.2556,0.1482,-0.2192,-0.1482,0.0146,0.3815,-0.8555,0.3432
6180,257.5,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1007.4,-0.0013,-1.5612,0.0819,-0.1377,-1.5934,0.0229,-0.3358,-0.6074,0.1603,0.2842,-0.6517,0.2718,-0.3411,-0.2235,-0.0568,0.5103,-0.2642,0.3641
6186,257.75,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,988.2,-0.0519,-1.6183,0.0734,-0.1028,-1.5987,-0.0668,-0.4375,-0.7009,0.0679,0.278,-0.6979,0.3499,-0.4354,-0.3155,-0.1321,0.42,-0.3386,0.3966
6192,258.0,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1010.8,0.0684,-1.603,0.0739,-0.0499,-1.6191,-0.0183,-0.4326,-0.6929,0.0697,0.2893,-0.7149,0.3355,-0.4259,-0.3211,-0.1557,0.415,-0.3466,0.4211
6198,258.25,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1007.3,0.0601,-1.6034,0.076,-0.0576,-1.6196,-0.0167,-0.4333,-0.6951,0.0726,0.2952,-0.7232,0.3391,-0.4283,-0.3253,-0.158,0.4157,-0.35,0.4242
6204,258.5,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1015.5,0.0467,-1.5999,0.0806,-0.0686,-1.6081,-0.0159,-0.4328,-0.6995,0.0836,0.2919,-0.7282,0.3473,-0.4354,-0.3234,-0.1408,0.4103,-0.3527,0.427
6210,258.75,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,997.4,0.0452,-1.5981,0.0697,-0.0809,-1.6107,-0.0119,-0.4173,-0.684,0.1029,0.2887,-0.7208,0.3405,-0.4322,-0.3194,-0.1318,0.4129,-0.3482,0.4341
6216,259.0,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1020.7,0.0831,-1.5896,0.0862,-0.0546,-1.6183,0.03,-0.3393,-0.6132,0.1467,0.3431,-0.7455,0.2739,-0.5187,-0.3405,-0.1359,0.4805,-0.3539,0.3514
6222,259.25,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1039.7,0.1108,-1.5574,0.0238,-0.0298,-1.6133,0.0173,0.147,-0.6631,0.3312,0.2596,-0.6162,0.1541,-0.1509,-0.5645,0.056,0.2508,-0.2356,0.2653
6228,259.5,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1019.6,0.0686,-1.4714,-0.0909,-0.0589,-1.5503,-0.0679,0.341,-1.1734,0.1673,0.1413,-0.4838,-0.0481,0.7119,-1.2459,0.3601,0.0643,-0.1032,0.0105
6234,259.75,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1044.0,0.0807,-1.5199,-0.1303,-0.0437,-1.5858,-0.074,0.4254,-1.0657,-0.0369,0.0209,-0.4692,-0.1444,0.279,-0.6615,0.0804,-0.1275,-0.1349,-0.0915
6240,260.0,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1035.9,0.0955,-1.529,-0.3148,0.05,-1.5825,-0.1795,0.3999,-0.6577,-0.0678,-0.1796,-0.6144,-0.3182,0.4701,-0.3375,0.2087,-0.3247,-0.277,-0.3359
6246,260.25,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1062.0,0.1567,-1.5263,-0.2796,0.1025,-1.5784,-0.1481,0.4143,-0.6639,-0.0791,-0.2716,-0.6593,-0.3091,0.4403,-0.3562,0.2299,-0.4188,-0.2918,-0.3149
6252,260.5,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1078.4,0.1837,-1.5314,-0.2514,0.1225,-1.5987,-0.1283,0.4223,-0.6837,-0.0784,-0.2726,-0.6507,-0.3035,0.4432,-0.3609,0.2154,-0.4181,-0.2791,-0.3205
6258,260.75,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1070.5,0.1638,-1.5331,-0.2561,0.0972,-1.5929,-0.1335,0.4256,-0.6854,-0.0723,-0.2704,-0.6585,-0.3152,0.426,-0.3683,0.2273,-0.4263,-0.2898,-0.3426
6264,261.0,full kata sequence - counted demonstration,full_kata_demo,yoi|kata|heian-sandan,1,1070.7,0.1655,-1.5371,-0.2598,0.0964,-1.5913,-0.1353,0.4192,-0.6742,-0.0531,-0.2544,-0.6379,-0.3067,0.4261,-0.3549,0.2442,-0.4147,-0.2816,-0.3359
